Subject,Session,index,Trial,SOA,Answer
12,3,31789,39,-800,1
12,3,32643,40,-1100,1
12,3,33455,41,-1100,1
12,3,34262,42,-1500,0
12,3,35117,43,1000,0
12,3,35923,44,-2000,0
12,4,810,1,-800,1
12,4,1629,2,-1500,1
12,4,2430,3,-400,0
12,4,3256,4,-400,0
12,4,4082,5,-1500,1
12,4,4961,6,1000,0
12,4,5773,7,-200,0
12,4,6624,8,500,0
12,4,7463,9,-2000,0
12,4,8325,10,1000,0
12,4,9170,11,500,0
12,4,10007,12,500,0
12,4,10824,13,-400,0
12,4,11634,14,-200,1
12,4,12437,15,-600,1
12,4,13249,16,-2000,0
12,4,14087,17,-500,0
12,4,14890,18,-800,1
12,4,15697,19,100,0
12,4,16499,20,-200,0
12,4,17296,21,-1500,1
12,4,18097,22,-2000,0
12,4,18915,23,-200,0
12,4,19718,24,-1100,1
12,4,20534,25,-1100,1
12,4,21338,26,-800,1
12,4,22197,27,1000,0
12,4,22997,28,-1100,1
12,4,23823,29,-600,0
12,4,24630,30,100,0
12,4,25432,31,-800,1
12,4,26231,32,-400,0
12,4,27060,33,500,0
12,4,27874,34,-500,1
12,4,28676,35,-1100,1
12,4,29534,36,1000,0
12,4,30333,37,-500,0
12,4,31130,38,100,0
12,4,31934,39,-1500,0
12,4,32735,40,100,0
12,4,33576,41,-2000,0
12,4,34399,42,-600,0
12,4,35205,43,-600,1
12,4,36031,44,-500,0
12,5,799,1,-400,1
12,5,1624,2,500,0
12,5,2428,3,-600,1
12,5,3230,4,-800,1
12,5,4029,5,-800,1
12,5,4837,6,-1100,1
12,5,5646,7,-500,0
12,5,6461,8,-2000,0
12,5,7263,9,-800,1
12,5,8065,10,-400,1
12,5,8892,11,-400,1
12,5,9691,12,-200,0
12,5,10499,13,-1100,1
12,5,11317,14,-1500,1
12,5,12116,15,100,0
12,5,12914,16,100,0
12,5,13728,17,-2000,0
12,5,14528,18,-800,1
12,5,15335,19,-600,1
12,5,16166,20,-1500,1
12,5,16989,21,-200,0
12,5,17790,22,-500,0
12,5,18616,23,500,0
12,5,19442,24,500,0
12,5,20254,25,-600,1
12,5,21069,26,-1500,1
12,5,21886,27,-1500,1
12,5,22682,28,-1100,1
12,5,23494,29,-2000,0
12,5,24294,30,-1100,1
12,5,25095,31,-400,0
12,5,25959,32,1000,0
12,5,26762,33,-200,0
12,5,27594,34,500,0
12,5,28399,35,-2000,0
12,5,29214,36,-600,0
12,5,30075,37,1000,0
12,5,30887,38,100,1
12,5,31763,39,1000,0
12,5,32573,40,-500,1
12,5,33433,41,1000,0
12,5,34234,42,-200,0
12,5,35035,43,100,0
12,5,35845,44,-500,1
