Subject,Session,index,Trial,SOA,Answer
1,3,19530,24,-400,1
1,3,20329,25,-800,0
1,3,21191,26,1000,0
1,3,22004,27,-1100,0
1,3,22814,28,-2000,0
1,3,23621,29,-200,1
1,3,24426,30,-400,0
1,3,25230,31,-800,0
1,3,26058,32,500,0
1,3,26860,33,-600,1
1,3,27668,34,100,0
1,3,28472,35,-1500,0
1,3,29275,36,-800,0
1,3,30075,37,-500,1
1,3,30936,38,1000,0
1,3,31796,39,1000,0
1,3,32608,40,100,0
1,3,33407,41,-1500,0
1,3,34212,42,-200,1
1,3,35017,43,-800,0
1,3,35836,44,-2000,0
1,4,790,1,100,0
1,4,1596,2,-500,0
1,4,2429,3,500,0
1,4,3252,4,-500,1
1,4,4073,5,-1500,0
1,4,4878,6,-1100,0
1,4,5685,7,-1100,0
1,4,6513,8,500,0
1,4,7318,9,-400,1
1,4,8120,10,-800,0
1,4,8950,11,500,0
1,4,9756,12,-2000,0
1,4,10560,13,-600,1
1,4,11375,14,-800,0
1,4,12212,15,-400,1
1,4,13018,16,-400,1
1,4,13821,17,-1500,0
1,4,14625,18,-600,0
1,4,15434,19,-800,0
1,4,16238,20,-2000,0
1,4,17101,21,1000,0
1,4,17926,22,-500,0
1,4,18731,23,100,1
1,4,19538,24,-200,1
1,4,20339,25,100,0
1,4,21143,26,-1100,0
1,4,21945,27,-1500,0
1,4,22754,28,-200,0
1,4,23621,29,1000,0
1,4,24425,30,-1100,0
1,4,25237,31,-200,1
1,4,26050,32,-200,1
1,4,26866,33,-600,1
1,4,27697,34,500,0
1,4,28503,35,100,0
1,4,29307,36,-1500,0
1,4,30170,37,1000,0
1,4,30973,38,-800,0
1,4,31781,39,-600,1
1,4,32586,40,-400,1
1,4,33393,41,-2000,0
1,4,34197,42,-500,1
1,4,35061,43,1000,0
1,4,35866,44,-2000,0
1,5,818,1,-1500,0
1,5,1635,2,100,0
1,5,2446,3,-1100,0
1,5,3258,4,-1500,0
1,5,4095,5,500,0
1,5,4902,6,-1500,0
1,5,5711,7,-2000,0
1,5,6520,8,-2000,0
1,5,7332,9,-200,0
1,5,8192,10,1000,0
1,5,9003,11,-500,0
1,5,9805,12,-2000,0
1,5,10630,13,-600,1
1,5,11451,14,-1100,0
1,5,12256,15,-500,1
1,5,13086,16,500,0
1,5,13892,17,-400,1
1,5,14702,18,-500,1
1,5,15523,19,-200,0
1,5,16330,20,-1100,0
1,5,17135,21,-800,0
1,5,17937,22,100,0
1,5,18739,23,-600,1
1,5,19565,24,500,0
1,5,20426,25,1000,0
1,5,21252,26,500,0
1,5,22055,27,-200,0
1,5,22863,28,-400,0
1,5,23668,29,-500,1
1,5,24470,30,-2000,0
1,5,25275,31,-1100,0
1,5,26079,32,100,0
1,5,26883,33,-1500,0
1,5,27684,34,-800,1
1,5,28554,35,1000,0
1,5,29416,36,1000,0
1,5,30221,37,-600,1
1,5,31030,38,-800,0
1,5,31832,39,-400,1
1,5,32636,40,-600,0
1,5,33457,41,-200,0
1,5,34259,42,100,1
1,5,35063,43,-800,0
1,5,35866,44,-400,0
