Subject,Session,index,Trial,SOA,Answer
3,4,15491,19,-1500,0
3,4,16352,20,1000,0
3,4,17159,21,-1100,0
3,4,18017,22,1000,0
3,4,18820,23,-500,1
3,4,19647,24,500,0
3,4,20463,25,-500,1
3,4,21264,26,-400,1
3,4,22072,27,-1100,1
3,4,22885,28,-400,1
3,4,23689,29,100,0
3,4,24492,30,-200,1
3,4,25294,31,-1100,0
3,4,26094,32,-800,1
3,4,26951,33,1000,0
3,4,27749,34,-600,1
3,4,28549,35,-2000,0
3,4,29353,36,-600,1
3,4,30153,37,-800,1
3,4,30978,38,-1500,0
3,4,31791,39,-800,1
3,4,32589,40,500,0
3,4,33389,41,100,0
3,4,34191,42,-200,1
3,4,34986,43,-400,1
3,4,35786,44,-2000,0
3,5,813,1,-400,0
3,5,1669,2,1000,0
3,5,2466,3,-400,1
3,5,3267,4,-500,1
3,5,4082,5,-600,0
3,5,4877,6,-600,1
3,5,5686,7,100,1
3,5,6487,8,-1500,0
3,5,7293,9,-400,1
3,5,8099,10,-1100,1
3,5,8900,11,-1500,0
3,5,9727,12,500,0
3,5,10530,13,-2000,0
3,5,11345,14,100,0
3,5,12148,15,-2000,0
3,5,13026,16,1000,0
3,5,13835,17,-2000,0
3,5,14636,18,-2000,0
3,5,15438,19,-1100,0
3,5,16242,20,-800,0
3,5,17044,21,-1500,0
3,5,17869,22,500,0
3,5,18664,23,-800,1
3,5,19463,24,-400,1
3,5,20323,25,1000,0
3,5,21132,26,-800,1
3,5,21936,27,100,0
3,5,22754,28,-1100,1
3,5,23556,29,100,0
3,5,24357,30,-600,1
3,5,25164,31,-200,0
3,5,25987,32,500,0
3,5,26787,33,-1500,0
3,5,27642,34,-800,1
3,5,28446,35,-500,1
3,5,29240,36,-200,1
3,5,30040,37,-1100,0
3,5,30844,38,-500,1
3,5,31641,39,-500,1
3,5,32498,40,1000,0
3,5,33298,41,-600,1
3,5,34102,42,-200,0
3,5,34905,43,-200,0
3,5,35730,44,500,0
