Subject,Session,index,Trial,SOA,Answer
8,3,1637,2,-50,1
8,3,2441,3,-700,1
8,3,3248,4,-50,1
8,3,4055,5,100,0
8,3,4871,6,300,1
8,3,5680,7,-250,1
8,3,6485,8,-500,1
8,3,7319,9,-200,1
8,3,8128,10,-150,1
8,3,8934,11,-50,1
8,3,9742,12,-250,1
8,3,10547,13,-250,1
8,3,11364,14,300,0
8,3,12201,15,600,0
8,3,13005,16,-1000,0
8,3,13808,17,-250,1
8,3,14645,18,600,0
8,3,15456,19,-50,1
8,3,16283,20,-700,1
8,3,17097,21,300,0
8,3,17902,22,-150,1
8,3,18711,23,-700,1
8,3,19515,24,-350,1
8,3,20349,25,100,1
8,3,21157,26,-350,1
8,3,21961,27,-700,0
8,3,22768,28,-350,1
8,3,23572,29,-1000,0
8,3,24376,30,-500,1
8,3,25179,31,-150,1
8,3,26018,32,600,0
8,3,26824,33,-150,1
8,3,27657,34,-200,1
8,3,28464,35,-500,1
8,3,29268,36,100,0
8,3,30075,37,-200,1
8,3,30878,38,-1000,0
8,3,31685,39,-500,1
8,3,32489,40,-200,1
8,3,33287,41,-350,1
8,3,34127,42,600,0
8,3,34957,43,100,0
8,3,35755,44,-1000,1
8,4,799,1,-700,0
8,4,1599,2,-150,1
8,4,2399,3,-250,1
8,4,3194,4,-1000,0
8,4,4008,5,300,0
8,4,4832,6,-250,1
8,4,5644,7,300,0
8,4,6443,8,100,1
8,4,7269,9,-350,1
8,4,8089,10,-250,1
8,4,8891,11,-1000,0
8,4,9687,12,-150,1
8,4,10491,13,-500,0
8,4,11320,14,600,0
8,4,12125,15,-250,1
8,4,12924,16,-500,1
8,4,13723,17,100,0
8,4,14526,18,-700,0
8,4,15341,19,300,0
8,4,16144,20,-200,1
8,4,16940,21,-1000,0
8,4,17737,22,-350,1
8,4,18540,23,-350,1
8,4,19340,24,-500,1
8,4,20144,25,-500,1
8,4,20946,26,-150,1
8,4,21769,27,-200,1
8,4,22600,28,600,0
8,4,23419,29,-200,1
8,4,24253,30,600,0
8,4,25055,31,100,1
8,4,25861,32,-200,1
8,4,26659,33,-700,0
8,4,27460,34,-50,1
8,4,28263,35,-700,0
8,4,29064,36,-150,1
8,4,29867,37,100,1
8,4,30665,38,-350,1
8,4,31464,39,-50,1
8,4,32260,40,-1000,0
8,4,33063,41,-50,1
8,4,33864,42,-50,0
8,4,34696,43,600,0
8,4,35507,44,300,0
8,5,798,1,-200,1
8,5,1592,2,-700,0
8,5,2395,3,-200,1
8,5,3190,4,-350,1
8,5,3992,5,-200,1
8,5,4795,6,-150,1
8,5,5627,7,600,0
8,5,6427,8,-250,1
8,5,7239,9,300,0
8,5,8066,10,100,1
8,5,8866,11,-500,0
8,5,9668,12,-50,1
8,5,10462,13,-350,1
8,5,11262,14,-500,1
8,5,12061,15,-1000,0
8,5,12872,16,300,0
8,5,13688,17,-700,0
8,5,14489,18,-350,1
8,5,15285,19,-500,1
8,5,16103,20,100,1
8,5,16905,21,-350,1
8,5,17737,22,600,0
8,5,18570,23,600,0
8,5,19373,24,100,1
8,5,20170,25,-50,1
8,5,20971,26,-700,0
8,5,21773,27,-50,1
8,5,22573,28,-50,0
8,5,23408,29,600,0
8,5,24205,30,-200,1
8,5,25007,31,-700,0
8,5,25814,32,-500,1
8,5,26625,33,-1000,1
8,5,27426,34,-250,1
8,5,28228,35,-150,1
8,5,29034,36,-150,1
8,5,29836,37,-150,1
8,5,30637,38,-1000,0
8,5,31449,39,300,1
8,5,32247,40,-250,1
8,5,33047,41,-250,1
8,5,33841,42,-1000,0
8,5,34641,43,100,0
8,5,35454,44,300,0
