Subject,Session,index,Trial,SOA,Answer
9,3,13036,16,-350,1
9,3,13844,17,-50,1
9,3,14644,18,-200,1
9,3,15468,19,100,1
9,3,16315,20,600,0
9,3,17131,21,-250,0
9,3,17932,22,-50,1
9,3,18744,23,-500,0
9,3,19554,24,-1000,0
9,3,20356,25,-150,0
9,3,21171,26,-500,0
9,3,22002,27,-500,0
9,3,22837,28,600,0
9,3,23637,29,-700,0
9,3,24734,30,100,0
9,3,25535,31,-150,1
9,3,26337,32,-1000,0
9,3,27139,33,-700,0
9,3,27937,34,-250,0
9,3,28741,35,-350,1
9,3,29573,36,600,0
9,3,30372,37,100,0
9,3,31172,38,-350,1
9,3,31971,39,-700,0
9,3,32782,40,-200,1
9,3,33601,41,-50,1
9,3,34409,42,-150,1
9,3,35206,43,-250,1
9,3,36000,44,-700,0
9,4,823,1,-200,1
9,4,1621,2,-150,1
9,4,2448,3,600,0
9,4,3244,4,-150,1
9,4,4039,5,100,1
9,4,4872,6,300,0
9,4,5691,7,300,0
9,4,6499,8,-50,1
9,4,7301,9,100,1
9,4,8101,10,-250,1
9,4,8897,11,-150,1
9,4,9707,12,-700,0
9,4,10503,13,100,0
9,4,11299,14,-1000,0
9,4,12098,15,-700,0
9,4,12909,16,-700,1
9,4,13707,17,-1000,0
9,4,14529,18,-250,0
9,4,15362,19,-350,0
9,4,16239,20,600,0
9,4,17049,21,300,0
9,4,17849,22,100,1
9,4,18646,23,-500,0
9,4,19480,24,-350,0
9,4,20329,25,-50,0
9,4,21123,26,-200,1
9,4,21980,27,-250,0
9,4,22782,28,-700,0
9,4,23581,29,-50,1
9,4,24379,30,-1000,0
9,4,25177,31,-150,1
9,4,26007,32,300,1
9,4,26820,33,-50,1
9,4,27620,34,-200,1
9,4,28455,35,600,0
9,4,29254,36,-350,1
9,4,30060,37,-500,1
9,4,30868,38,-350,1
9,4,31677,39,-500,0
9,4,32538,40,600,0
9,4,33336,41,-1000,0
9,4,34134,42,-250,1
9,4,34931,43,-500,0
9,4,35726,44,-200,1
9,5,796,1,-500,0
9,5,1592,2,-500,0
9,5,2387,3,-50,1
9,5,3187,4,-50,1
9,5,3980,5,-1000,0
9,5,4777,6,100,1
9,5,5608,7,600,0
9,5,6412,8,-200,1
9,5,7212,9,-350,0
9,5,8008,10,-700,0
9,5,8802,11,-150,1
9,5,9596,12,-250,1
9,5,10426,13,600,0
9,5,11224,14,-500,0
9,5,12022,15,-50,1
9,5,12822,16,-150,1
9,5,13630,17,300,0
9,5,14439,18,-200,1
9,5,15237,19,-700,0
9,5,16081,20,600,0
9,5,16873,21,-1000,0
9,5,17671,22,-1000,0
9,5,18497,23,300,0
9,5,19301,24,-200,1
9,5,20100,25,-700,0
9,5,20983,26,100,1
9,5,21796,27,-350,1
9,5,22599,28,-350,1
9,5,23398,29,-150,1
9,5,24204,30,-500,0
9,5,25015,31,-350,1
9,5,25811,32,-250,1
9,5,26607,33,100,1
9,5,27412,34,-150,1
9,5,28243,35,600,0
9,5,29057,36,300,0
9,5,29850,37,-700,0
9,5,30680,38,-200,0
9,5,31507,39,300,0
9,5,32332,40,-250,0
9,5,33146,41,100,0
9,5,33942,42,-1000,0
9,5,34790,43,-50,0
9,5,35631,44,-250,0
